,movie_id,genre_id,last_update
7838,3567,26,20170401
7839,3568,26,20170401
7840,3568,37,20170401
7841,3569,25,20170401
7842,3570,37,20170401
7843,3570,3,20170401
7844,3570,48,20170401
7845,3571,37,20170401
7846,3571,26,20170401
7847,3572,26,20170401
7848,3572,37,20170401
7849,3573,26,20170401
7850,3573,72,20170401
7851,3573,37,20170401
7852,3574,64,20170331
7853,3575,36,20170331
7854,3575,26,20170331
7855,3575,55,20170331
7856,3576,64,20170328
7857,3577,64,20170324
7858,3578,25,20170324
7859,3579,26,20170324
7860,3580,25,20170318
7861,3581,36,20170317
7862,3581,26,20170317
7863,3581,17,20170317
7864,3582,72,20170317
7865,3582,37,20170317
7866,3582,26,20170317
7867,3583,36,20170316
7868,3583,16,20170316
7869,3583,26,20170316
7870,3584,26,20170315
7871,3584,37,20170315
7872,3584,3,20170315
7873,3585,3,20170315
7874,3585,17,20170315
7875,3585,37,20170315
7876,3586,37,20170315
7877,3586,25,20170315
7878,3586,26,20170315
7879,3587,17,20170315
7880,3587,26,20170315
7881,3587,3,20170315
7882,3588,64,20170314
7883,3589,62,20170310
7884,3589,26,20170310
7885,3589,37,20170310
7886,3590,26,20170310
7887,3590,36,20170310
7888,3591,55,20170310
7889,3591,26,20170310
7890,3591,37,20170310
7891,3592,64,20170307
7892,3593,26,20170301
7893,3593,55,20170301
7894,3593,37,20170301
7895,3594,64,20170228
7896,3595,37,20170227
7897,3595,3,20170227
7898,3596,37,20170226
7899,3596,26,20170226
7900,3597,37,20170225
7901,3597,3,20170225
7902,3598,72,20170224
7903,3598,26,20170224
7904,3598,36,20170224
7905,3599,64,20170221
7906,3600,72,20170219
7907,3600,37,20170219
7908,3601,25,20170219
7909,3601,15,20170219
7910,3602,48,20170219
7911,3602,15,20170219
7912,3603,3,20170217
7913,3603,37,20170217
7914,3604,36,20170215
7915,3604,26,20170215
7916,3604,37,20170215
7917,3605,25,20170215
7918,3605,48,20170215
7919,3606,37,20170215
7920,3606,72,20170215
7921,3607,37,20170215
7922,3607,26,20170215
7923,3608,36,20170214
7924,3608,17,20170214
7925,3609,64,20170214
7926,3610,17,20170210
7927,3610,37,20170210
7928,3610,48,20170210
7929,3611,64,20170210
7930,3612,37,20170210
7931,3612,25,20170210
7932,3613,55,20170207
7933,3613,17,20170207
7934,3613,48,20170207
7935,3614,64,20170203
7936,3615,26,20170203
7937,3616,3,20170201
7938,3616,26,20170201
7939,3616,37,20170201
7940,3617,26,20170201
7941,3617,17,20170201
7942,3617,3,20170201
7943,3618,37,20170201
7944,3618,36,20170201
7945,3618,26,20170201
7946,3619,37,20170201
7947,3619,3,20170201
7948,3619,17,20170201
7949,3620,26,20170201
7950,3620,37,20170201
7951,3620,55,20170201
7952,3621,15,20170201
7953,3621,17,20170201
7954,3622,64,20170131
7955,3623,37,20170131
7956,3623,26,20170131
7957,3624,37,20170129
7958,3624,17,20170129
7959,3625,72,20170127
7960,3625,37,20170127
7961,3625,57,20170127
7962,3626,37,20170125
7963,3626,26,20170125
7964,3627,64,20170124
7965,3628,64,20170123
7966,3629,37,20170120
7967,3629,26,20170120
7968,3630,17,20170120
7969,3631,64,20170117
7970,3632,37,20170115
7971,3632,48,20170115
7972,3632,26,20170115
7973,3633,37,20170115
7974,3633,26,20170115
7975,3634,72,20170115
7976,3634,37,20170115
7977,3635,26,20170115
7978,3635,37,20170115
7979,3636,37,20170113
7980,3636,25,20170113
7981,3637,35,20170113
7982,3637,72,20170113
7983,3638,17,20170112
7984,3638,37,20170112
7985,3638,26,20170112
7986,3639,64,20170110
7987,3640,72,20170107
7988,3640,35,20170107
7989,3640,37,20170107
7990,3641,15,20170106
7991,3641,26,20170106
7992,3642,15,20170106
7993,3643,37,20170105
7994,3643,3,20170105
7995,3644,15,20170104
7996,3644,57,20170104
7997,3645,64,20170103
7998,3646,72,20170101
7999,3646,37,20170101
8000,3646,26,20170101
8001,3647,17,20170101
8002,3647,15,20170101
8003,3648,26,20170101
8004,3648,36,20170101
8005,3648,37,20170101
8006,3649,26,20170101
8007,3649,37,20170101
8008,3650,37,20161231
8009,3650,36,20161231
8010,3650,26,20161231
8011,3651,37,20161223
8012,3651,26,20161223
8013,3652,48,20161223
8014,3652,64,20161223
8015,3653,46,20161220
8016,3654,64,20161220
8017,3655,26,20161216
8018,3656,26,20161216
8019,3657,37,20161215
8020,3657,17,20161215
8021,3658,62,20161215
8022,3658,25,20161215
8023,3659,37,20161215
8024,3659,36,20161215
8025,3659,26,20161215
8026,3660,64,20161212
8027,3661,25,20161211
8028,3662,15,20161209
8029,3662,48,20161209
8030,3663,57,20161209
8031,3663,3,20161209
8032,3664,36,20161208
8033,3664,17,20161208
8034,3664,26,20161208
8035,3665,26,20161206
8036,3665,36,20161206
8037,3665,55,20161206
8038,3666,25,20161206
8039,3666,62,20161206
8040,3667,48,20161206
8041,3667,64,20161206
8042,3668,37,20161204
8043,3668,62,20161204
8044,3668,26,20161204
8045,3669,25,20161202
8046,3670,26,20161202
8047,3670,36,20161202
8048,3671,25,20161201
8049,3671,62,20161201
8050,3672,37,20161201
8051,3672,26,20161201
8052,3673,26,20161201
8053,3674,37,20161201
8054,3674,17,20161201
8055,3675,26,20161201
8056,3675,72,20161201
8057,3675,37,20161201
8058,3676,26,20161201
8059,3676,36,20161201
8060,3676,17,20161201
8061,3677,64,20161201
8062,3678,36,20161201
8063,3678,37,20161201
8064,3678,26,20161201
8065,3679,25,20161125
8066,3679,37,20161125
8067,3680,64,20161125
8068,3681,72,20161122
8069,3681,26,20161122
8070,3682,26,20161122
8071,3682,37,20161122
8072,3682,36,20161122
8073,3683,64,20161121
8074,3684,64,20161119
8075,3685,64,20161118
8076,3686,26,20161118
8077,3686,37,20161118
8078,3686,36,20161118
8079,3687,64,20161115
8080,3688,37,20161115
8081,3688,36,20161115
8082,3688,26,20161115
8083,3689,17,20161111
8084,3689,3,20161111
8085,3690,64,20161110
8086,3691,64,20161104
8087,3692,25,20161104
8088,3693,25,20161101
8089,3694,25,20161101
8090,3695,46,20161101
8091,3696,55,20161101
8092,3696,17,20161101
8093,3696,37,20161101
8094,3697,17,20161029
8095,3697,15,20161029
8096,3698,72,20161028
8097,3698,35,20161028
8098,3698,37,20161028
8099,3699,25,20161028
8100,3700,37,20161028
8101,3700,26,20161028
8102,3700,17,20161028
8103,3701,37,20161028
8104,3701,17,20161028
8105,3702,17,20161028
8106,3702,26,20161028
8107,3702,37,20161028
8108,3703,37,20161027
8109,3703,26,20161027
8110,3704,64,20161021
8111,3705,37,20161015
8112,3705,62,20161015
8113,3705,17,20161015
8114,3706,3,20161015
8115,3706,7,20161015
8116,3706,37,20161015
8117,3707,3,20161015
8118,3707,7,20161015
8119,3707,57,20161015
8120,3708,7,20161015
8121,3708,57,20161015
8122,3708,3,20161015
8123,3709,37,20161015
8124,3709,48,20161015
8125,3709,17,20161015
8126,3710,25,20161014
8127,3711,17,20161013
8128,3712,48,20161012
8129,3713,25,20161007
8130,3714,64,20161007
8131,3715,3,20161007
8132,3715,37,20161007
8133,3715,26,20161007
8134,3716,15,20161004
8135,3716,17,20161004
8136,3717,26,20161001
8137,3718,26,20161001
8138,3718,37,20161001
8139,3719,26,20161001
8140,3719,37,20161001
8141,3720,26,20161001
8142,3720,36,20161001
8143,3720,37,20161001
8144,3721,48,20161001
8145,3721,37,20161001
8146,3721,17,20161001
8147,3722,17,20161001
8148,3722,15,20161001
8149,3723,46,20161001
8150,3724,26,20161001
8151,3724,37,20161001
8152,3725,37,20161001
8153,3725,26,20161001
8154,3725,36,20161001
8155,3726,25,20161001
8156,3726,62,20161001
8157,3727,37,20161001
8158,3727,17,20161001
8159,3728,25,20160930
8160,3729,25,20160923
8161,3730,64,20160923
8162,3731,64,20160919
8163,3732,64,20160919
8164,3733,64,20160919
8165,3734,64,20160919
8166,3735,64,20160919
8167,3736,64,20160919
8168,3737,37,20160916
8169,3737,57,20160916
8170,3737,72,20160916
8171,3738,64,20160916
8172,3739,46,20160916
8173,3740,25,20160916
8174,3741,48,20160915
8175,3741,25,20160915
8176,3742,25,20160913
8177,3743,64,20160909
8178,3744,25,20160901
8179,3745,64,20160826
8180,3746,26,20160826
8181,3746,48,20160826
8182,3747,25,20160819
8183,3747,48,20160819
8184,3748,46,20160815
8185,3749,25,20160815
8186,3750,64,20160811
8187,3751,64,20160811
8188,3752,64,20160811
8189,3753,64,20160811
8190,3754,64,20160805
8191,3755,64,20160802
8192,3756,25,20160801
8193,3757,25,20160801
8194,3758,25,20160801
8195,3759,36,20160729
8196,3759,26,20160729
8197,3760,26,20160715
8198,3760,72,20160715
8199,3761,25,20160715
8200,3762,3,20160714
8201,3763,36,20160706
8202,3763,17,20160706
8203,3763,37,20160706
8204,3764,64,20160701
8205,3765,36,20160701
8206,3765,26,20160701
8207,3765,37,20160701
8208,3766,64,20160624
8209,3767,17,20160624
8210,3767,26,20160624
8211,3767,36,20160624
8212,3768,3,20160618
8213,3768,37,20160618
8214,3768,26,20160618
8215,3769,48,20160603
8216,3769,64,20160603
8217,3770,3,20160527
8218,3770,17,20160527
8219,3771,64,20160506
8220,3772,17,20160429
8221,3773,25,20160429
8222,3773,62,20160429
8223,3774,64,20160422
8224,3775,37,20160415
8225,3775,26,20160415
8226,3776,35,20160408
8227,3776,72,20160408
8228,3777,25,20160401
8229,3777,48,20160401
8230,3778,17,20160325
8231,3778,15,20160325
8232,3779,17,20160318
8233,3779,35,20160318
8234,3780,64,20160318
8235,3781,37,20160318
8236,3781,25,20160318
8237,3782,17,20160318
8238,3782,15,20160318
8239,3782,22,20160318
8240,3783,55,20160226
8241,3783,3,20160226
8242,3784,15,20160224
8243,3784,57,20160224
8244,3785,64,20160205
8245,3786,64,20160122
8246,3787,3,20160115
8247,3787,26,20160115
8248,3787,37,20160115
8249,3788,3,20160115
8250,3788,37,20160115
8251,3789,64,20160108
8252,3790,46,20151226
8253,3791,64,20151218
8254,3792,17,20151211
8255,3792,3,20151211
8256,3793,17,20151209
8257,3793,37,20151209
8258,3794,17,20151204
8259,3794,48,20151204
8260,3795,26,20151118
8261,3795,40,20151118
8262,3795,17,20151118
8263,3796,64,20151113
8264,3797,26,20151027
8265,3797,17,20151027
8266,3797,36,20151027
8267,3798,15,20151025
8268,3799,36,20151022
8269,3799,17,20151022
8270,3800,64,20151016
8271,3801,26,20151016
8272,3801,36,20151016
8273,3802,26,20151016
8274,3802,57,20151016
8275,3802,36,20151016
8276,3803,37,20151009
8277,3803,25,20151009
8278,3804,64,20151002
8279,3805,25,20150918
8280,3805,48,20150918
8281,3806,25,20150915
8282,3807,55,20150908
8283,3807,26,20150908
8284,3807,36,20150908
8285,3808,64,20150814
8286,3809,64,20150717
8287,3809,25,20150717
8288,3810,35,20150714
8289,3810,36,20150714
8290,3810,72,20150714
8291,3811,64,20150710
8292,3812,64,20150629
8293,3813,48,20150626
8294,3813,25,20150626
8295,3814,26,20150623
8296,3814,36,20150623
8297,3814,57,20150623
8298,3815,26,20150601
8299,3815,17,20150601
8300,3815,37,20150601
8301,3816,25,20150529
8302,3817,64,20150522
8303,3818,48,20150522
8304,3818,25,20150522
8305,3819,64,20150417
8306,3820,64,20150306
8307,3821,25,20150306
8308,3822,64,20150227
8309,3823,25,20150213
8310,3824,64,20150123
8311,3825,46,20141219
8312,3826,64,20141205
8313,3827,64,20141114
8314,3828,25,20141107
8315,3828,37,20141107
8316,3829,25,20141024
8317,3830,64,20141021
8318,3831,64,20141010
8319,3832,25,20140926
8320,3833,25,20140815
8321,3834,62,20140711
8322,3834,25,20140711
8323,3835,25,20140415
8324,3836,25,20140124
8325,3837,37,20140117
8326,3837,25,20140117
8327,3838,48,20131229
8328,3838,17,20131229
8329,3838,15,20131229
8330,3839,25,20131212
8331,3839,62,20131212
8332,3839,15,20131212
8333,3840,64,20131101
8334,3841,25,20120221
8335,3842,26,20111001
8336,3843,26,20111001
8337,3844,26,20111001
8338,3845,26,20111001
8339,3846,62,20111001
8340,3846,26,20111001
8341,3847,26,20111001
8342,3848,26,20111001
8343,3849,26,20111001
8344,3850,62,20111001
8345,3850,26,20111001
8346,3851,26,20111001
8347,3852,72,20111001
8348,3852,26,20111001
8349,3853,26,20110927
8350,3853,15,20110927
8351,3853,28,20110927
8352,3854,26,20110517
8353,3854,37,20110517
8354,3855,35,20091118
8355,3856,37,20090505
8356,3856,26,20090505
8357,3857,72,20080101
8358,3857,36,20080101
8359,3857,26,20080101
8360,3858,3,20171116
8361,3858,57,20171116
8362,3858,36,20171116
8363,3859,26,20200101
8364,3860,26,20191101
8365,3861,35,20190401
8366,3861,37,20190401
8367,3862,35,20171215
8368,3862,37,20171215
8369,3862,72,20171215
8370,3863,72,20190901
8371,3863,37,20190901
8372,3863,26,20190901
8373,3864,72,20181010
8374,3864,26,20181010
8375,3865,26,20190329
8376,3865,17,20190329
8377,3865,36,20190329
8378,3866,62,20180516
8379,3867,26,20180915
8380,3867,37,20180915
8381,3867,3,20180915
8382,3868,37,20180915
8383,3868,26,20180915
8384,3869,37,20180915
8385,3869,26,20180915
8386,3870,25,20160630
8387,3871,37,20200205
8388,3871,25,20200205
8389,3872,17,20190410
8390,3872,55,20190410
8391,3873,37,20180327
8392,3873,35,20180327
8393,3874,37,20170310
8394,3874,17,20170310
8395,3875,3,20180201
8396,3875,57,20180201
8397,3876,55,20170701
8398,3876,26,20170701
8399,3877,62,20170707
8400,3877,26,20170707
8401,3877,55,20170707
8402,3878,3,20190601
8403,3879,37,20180706
8404,3879,25,20180706
8405,3880,25,20180320
8406,3881,26,20190314
8407,3881,36,20190314
8408,3881,62,20190314
8409,3882,35,20160813
8410,3882,36,20160813
8411,3882,72,20160813
8412,3883,35,20190113
8413,3883,72,20190113
8414,3884,46,20170126
8415,3885,3,20190403
8416,3885,37,20190403
8417,3886,35,20181027
8418,3886,72,20181027
8419,3887,3,20191101
8420,3888,17,20210101
8421,3889,35,20200823
8422,3889,36,20200823
8423,3889,72,20200823
8424,3890,35,20190726
8425,3890,36,20190726
8426,3891,25,20180922
8427,3891,48,20180922
8428,3892,37,20170428
8429,3892,48,20170428
8430,3893,57,20181220
8431,3894,26,20190628
8432,3894,36,20190628
8433,3895,17,20190416
8434,3896,3,20180301
8435,3896,36,20180301
8436,3896,57,20180301
8437,3897,3,20180407
8438,3898,3,20180501
8439,3898,17,20180501
8440,3898,37,20180501
8441,3899,25,20180501
8442,3900,26,20200930
8443,3900,17,20200930
8444,3901,26,20191231
8445,3901,37,20191231
8446,3901,72,20191231
8447,3902,26,20170828
8448,3902,40,20170828
8449,3903,26,20190105
8450,3903,62,20190105
8451,3903,37,20190105
8452,3904,28,20190615
8453,3904,25,20190615
8454,3905,37,20190418
8455,3905,17,20190418
8456,3906,3,20210101
8457,3906,17,20210101
8458,3907,37,20191001
8459,3907,26,20191001
8460,3908,25,20180201
8461,3909,40,20160505
8462,3909,17,20160505
8463,3910,3,20190105
8464,3910,37,20190105
8465,3910,17,20190105
8466,3911,17,20170316
8467,3911,55,20170316
8468,3911,26,20170316
8469,3912,17,20201201
8470,3912,55,20201201
8471,3913,36,20190601
8472,3913,17,20190601
8473,3913,26,20190601
8474,3914,26,20180928
8475,3914,37,20180928
8476,3915,26,20180208
8477,3915,37,20180208
8478,3915,3,20180208
8479,3916,37,20171101
8480,3916,35,20171101
8481,3916,72,20171101
8482,3917,17,20190901
8483,3917,72,20190901
8484,3917,36,20190901
8485,3918,37,20190515
8486,3918,48,20190515
8487,3918,17,20190515
8488,3919,17,20200214
8489,3920,36,20180401
8490,3920,26,20180401
8491,3920,37,20180401
8492,3921,26,20180115
8493,3921,57,20180115
8494,3922,16,20200701
8495,3922,3,20200701
8496,3922,26,20200701
8497,3923,16,20201101
8498,3923,26,20201101
8499,3923,22,20201101
8500,3924,26,20180401
8501,3924,55,20180401
8502,3925,37,20161016
8503,3925,25,20161016
8504,3926,26,20191215
8505,3927,57,20171115
8506,3927,37,20171115
8507,3927,3,20171115
8508,3928,36,20180715
8509,3928,17,20180715
8510,3929,25,20171225
8511,3930,35,20200221
8512,3930,17,20200221
8513,3931,36,20190917
8514,3931,35,20190917
8515,3932,15,20191104
8516,3932,17,20191104
8517,3932,55,20191104
8518,3933,72,20170501
8519,3934,25,20180827
8520,3935,37,20190425
8521,3935,17,20190425
8522,3936,26,20180722
8523,3936,72,20180722
8524,3937,25,20170428
8525,3938,25,20180612
8526,3938,37,20180612
8527,3939,17,20191201
8528,3939,22,20191201
8529,3940,26,20160901
8530,3940,37,20160901
8531,3941,72,20170415
8532,3941,26,20170415
8533,3942,36,20190606
8534,3942,55,20190606
8535,3942,26,20190606
8536,3943,26,20200828
8537,3943,15,20200828
8538,3943,55,20200828
8539,3944,64,20131101
8540,3945,37,20171015
8541,3945,72,20171015
8542,3946,26,20190316
8543,3946,37,20190316
8544,3947,36,20180116
8545,3947,17,20180116
8546,3948,36,20170801
8547,3948,26,20170801
8548,3949,37,20191025
8549,3949,26,20191025
8550,3950,17,20201201
8551,3950,55,20201201
8552,3951,17,20200701
8553,3952,55,20200701
8554,3952,26,20200701
8555,3953,26,20181101
8556,3953,37,20181101
8557,3953,3,20181101
8558,3954,25,20180219
8559,3955,15,20180925
8560,3956,35,20201001
8561,3957,36,20190320
8562,3957,15,20190320
8563,3957,3,20190320
8564,3958,37,20180404
8565,3958,55,20180404
8566,3958,26,20180404
8567,3959,17,20180515
8568,3959,37,20180515
8569,3960,17,20180101
8570,3960,26,20180101
8571,3960,37,20180101
8572,3961,26,20191231
8573,3961,37,20191231
8574,3962,26,20171022
8575,3962,37,20171022
8576,3963,26,20180101
8577,3963,17,20180101
8578,3963,37,20180101
8579,3964,37,20170501
8580,3964,26,20170501
8581,3964,17,20170501
8582,3965,37,20190419
8583,3965,3,20190419
8584,3965,26,20190419
8585,3966,37,20180501
8586,3966,57,20180501
8587,3966,17,20180501
8588,3967,15,20160218
8589,3967,17,20160218
8590,3968,26,20190201
8591,3968,17,20190201
8592,3968,37,20190201
8593,3969,26,20160825
8594,3969,37,20160825
8595,3970,26,20170603
8596,3970,17,20170603
8597,3970,37,20170603
8598,3971,62,20190401
8599,3971,26,20190401
8600,3972,55,20190101
8601,3972,26,20190101
8602,3972,48,20190101
8603,3973,3,20200601
8604,3974,37,20180929
8605,3974,3,20180929
8606,3975,3,20200801
8607,3976,25,20200612
8608,3976,3,20200612
8609,3976,37,20200612
8610,3977,36,20191120
8611,3977,37,20191120
8612,3977,26,20191120
8613,3978,37,20191231
8614,3978,36,20191231
8615,3978,35,20191231
8616,3979,17,20180815
8617,3980,25,20190527
8618,3981,25,20181230
8619,3982,26,20200813
8620,3982,36,20200813
8621,3983,3,20180307
8622,3983,35,20180307
8623,3984,26,20190131
8624,3985,37,20191231
8625,3985,26,20191231
8626,3985,55,20191231
8627,3986,25,20180301
8628,3987,26,20171015
8629,3987,36,20171015
8630,3987,37,20171015
8631,3988,37,20180301
8632,3988,48,20180301
8633,3988,55,20180301
8634,3989,17,20190805
8635,3989,37,20190805
8636,3990,15,20170701
8637,3991,25,20180818
8638,3991,48,20180818
8639,3991,37,20180818
8640,3992,26,20190701
8641,3992,16,20190701
8642,3992,17,20190701
8643,3993,25,20180109
8644,3994,15,20180306
8645,3994,57,20180306
8646,3994,17,20180306
8647,3995,25,20170810
8648,3996,17,20190318
8649,3996,36,20190318
8650,3996,26,20190318
8651,3997,15,20200601
8652,3998,37,20190730
8653,3998,72,20190730
8654,3999,36,20170801
8655,3999,15,20170801
8656,4000,72,20190202
8657,4000,35,20190202
8658,4001,35,20180703
8659,4002,3,20190515
8660,4003,26,20190215
8661,4004,72,20191001
8662,4005,15,20191001
8663,4006,15,20200101
8664,4007,25,20180101
8665,4008,55,20200303
8666,4008,17,20200303
8667,4009,37,20170620
8668,4009,17,20170620
8669,4009,26,20170620
8670,4010,17,20191231
8671,4010,16,20191231
8672,4010,3,20191231
8673,4011,37,20190426
8674,4011,26,20190426
8675,4012,25,20170623
8676,4013,3,20200131
8677,4014,26,20200101
8678,4015,25,20181216
8679,4016,25,20170419
8680,4017,25,20190501
8681,4018,72,20190730
8682,4019,3,20191023
8683,4019,26,20191023
8684,4020,26,20191101
8685,4021,36,20190427
8686,4021,26,20190427
8687,4022,25,20190401
8688,4022,62,20190401
8689,4023,22,20190901
8690,4023,17,20190901
8691,4023,26,20190901
8692,4024,26,20190913
8693,4025,37,20180726
8694,4025,48,20180726
8695,4025,25,20180726
8696,4026,37,20170101
8697,4026,25,20170101
8698,4027,15,20180401
8699,4028,15,20180401
8700,4029,15,20180401
8701,4030,15,20180401
8702,4031,26,20190426
8703,4031,37,20190426
8704,4032,26,20190301
8705,4032,28,20190301
8706,4033,37,20190620
8707,4033,17,20190620
8708,4033,26,20190620
8709,4034,26,20170801
8710,4034,37,20170801
8711,4034,36,20170801
8712,4035,26,20190215
8713,4035,40,20190215
8714,4035,17,20190215
8715,4036,26,20181230
8716,4036,36,20181230
8717,4037,26,20200905
8718,4037,55,20200905
8719,4038,17,20191101
8720,4039,26,20170314
8721,4039,37,20170314
8722,4039,36,20170314
8723,4040,37,20171015
8724,4040,26,20171015
8725,4040,72,20171015
8726,4041,15,20170801
8727,4042,37,20170321
8728,4042,26,20170321
8729,4042,36,20170321
8730,4043,57,20190129
8731,4043,17,20190129
8732,4043,3,20190129
8733,4044,37,20190509
8734,4044,17,20190509
8735,4045,15,20190618
8736,4046,35,20190414
8737,4046,3,20190414
8738,4047,37,20191231
8739,4047,36,20191231
8740,4047,26,20191231
8741,4048,25,20191101
8742,4049,25,20160801
8743,4050,35,20190309
8744,4050,57,20190309
8745,4050,72,20190309
8746,4051,17,20171001
8747,4051,37,20171001
8748,4051,3,20171001
8749,4052,26,20170215
8750,4052,36,20170215
8751,4053,26,20190801
8752,4053,17,20190801
8753,4053,37,20190801
8754,4054,37,20180915
8755,4054,26,20180915
8756,4054,17,20180915
8757,4055,17,20190401
8758,4055,55,20190401
8759,4056,15,20200101
8760,4056,17,20200101
8761,4057,35,20180916
8762,4057,72,20180916
8763,4058,17,20200101
8764,4058,55,20200101
8765,4059,72,20191025
8766,4059,35,20191025
8767,4059,57,20191025
8768,4060,37,20180215
8769,4060,3,20180215
8770,4060,26,20180215
8771,4061,25,20161214
8772,4061,62,20161214
8773,4062,57,20181227
8774,4062,26,20181227
8775,4063,37,20180905
8776,4063,55,20180905
8777,4063,17,20180905
8778,4064,37,20160515
8779,4064,25,20160515
8780,4065,17,20180819
8781,4065,37,20180819
8782,4065,36,20180819
8783,4066,25,20190119
8784,4067,37,20170908
8785,4067,72,20170908
8786,4067,57,20170908
8787,4068,3,20181225
8788,4068,57,20181225
8789,4069,37,20181228
8790,4069,25,20181228
8791,4069,48,20181228
8792,4070,37,20190412
8793,4070,26,20190412
8794,4070,62,20190412
8795,4071,26,20180607
8796,4071,36,20180607
8797,4071,37,20180607
8798,4072,37,20180430
8799,4072,26,20180430
8800,4073,26,20190101
8801,4073,36,20190101
8802,4074,25,20180301
8803,4074,37,20180301
8804,4075,26,20170105
8805,4075,37,20170105
8806,4075,17,20170105
8807,4076,72,20170330
8808,4076,36,20170330
8809,4076,35,20170330
8810,4077,72,20190405
8811,4077,26,20190405
8812,4077,36,20190405
8813,4078,26,20181225
8814,4078,72,20181225
8815,4079,17,20191001
8816,4079,3,20191001
8817,4080,3,20191001
8818,4080,17,20191001
8819,4081,72,20180311
8820,4082,48,20170821
8821,4082,25,20170821
8822,4083,37,20180101
8823,4083,26,20180101
8824,4084,26,20200326
8825,4085,26,20180401
8826,4085,15,20180401
8827,4086,15,20180401
8828,4087,15,20180401
8829,4088,55,20180301
8830,4088,37,20180301
8831,4089,55,20170310
8832,4089,37,20170310
8833,4089,17,20170310
8834,4090,17,20190412
8835,4090,26,20190412
8836,4090,36,20190412
8837,4091,17,20160415
8838,4091,3,20160415
8839,4091,36,20160415
8840,4092,37,20180725
8841,4092,3,20180725
8842,4093,37,20180914
8843,4093,26,20180914
8844,4094,17,20180905
8845,4094,55,20180905
8846,4094,37,20180905
8847,4095,25,20180901
8848,4095,37,20180901
8849,4095,62,20180901
8850,4096,37,20191231
8851,4096,26,20191231
8852,4097,25,20170815
8853,4097,37,20170815
8854,4098,15,20171001
8855,4099,15,20171001
8856,4100,15,20171001
8857,4101,15,20171001
8858,4102,15,20171001
8859,4103,15,20171001
8860,4104,15,20171001
8861,4105,15,20171001
8862,4106,15,20171001
8863,4107,15,20171001
8864,4108,3,20180726
8865,4108,17,20180726
8866,4109,37,20180819
8867,4109,17,20180819
8868,4110,37,20180401
8869,4110,3,20180401
8870,4110,48,20180401
8871,4111,17,20181101
8872,4111,62,20181101
8873,4112,16,20201001
8874,4112,72,20201001
8875,4113,25,20190509
8876,4113,48,20190509
8877,4114,17,20191231
8878,4114,16,20191231
8879,4114,26,20191231
8880,4115,36,20191231
8881,4115,26,20191231
8882,4115,37,20191231
8883,4116,25,20170228
8884,4117,55,20191120
8885,4117,17,20191120
8886,4117,26,20191120
8887,4118,37,20170301
8888,4118,25,20170301
8889,4119,37,20180801
8890,4119,17,20180801
8891,4120,37,20170301
8892,4120,15,20170301
8893,4120,25,20170301
8894,4121,22,20191120
8895,4121,17,20191120
8896,4122,17,20191120
8897,4123,17,20181208
8898,4123,37,20181208
8899,4123,26,20181208
8900,4124,17,20190418
8901,4124,37,20190418
8902,4125,26,20190112
8903,4125,55,20190112
8904,4126,15,20190305
8905,4126,17,20190305
8906,4127,25,20180201
8907,4128,37,20170825
8908,4128,25,20170825
8909,4129,25,20180405
8910,4129,40,20180405
8911,4129,48,20180405
8912,4130,26,20171101
8913,4130,37,20171101
8914,4130,55,20171101
8915,4131,62,20160815
8916,4131,37,20160815
8917,4131,25,20160815
8918,4132,26,20170801
8919,4132,36,20170801
8920,4132,37,20170801
8921,4133,36,20190608
8922,4133,72,20190608
8923,4134,26,20180306
8924,4134,15,20180306
8925,4135,15,20181003
8926,4136,17,20170310
8927,4136,62,20170310
8928,4136,37,20170310
8929,4137,55,20190608
8930,4137,37,20190608
8931,4137,26,20190608
8932,4138,17,20190606
8933,4138,37,20190606
8934,4139,25,20170601
8935,4140,55,20190721
8936,4140,26,20190721
8937,4140,37,20190721
8938,4141,55,20190620
8939,4141,37,20190620
8940,4141,17,20190620
8941,4142,62,20170401
8942,4142,37,20170401
8943,4142,25,20170401
8944,4143,37,20180810
8945,4143,26,20180810
8946,4143,36,20180810
8947,4144,37,20191231
8948,4144,55,20191231
8949,4144,17,20191231
8950,4145,15,20190510
8951,4146,72,20171022
8952,4146,26,20171022
8953,4146,37,20171022
8954,4147,37,20191231
8955,4147,35,20191231
8956,4147,72,20191231
8957,4148,36,20171201
8958,4148,37,20171201
8959,4148,26,20171201
8960,4149,17,20180228
8961,4150,17,20201001
8962,4151,17,20200115
8963,4151,15,20200115
8964,4152,3,20190618
8965,4153,25,20180401
8966,4154,17,20170418
8967,4154,15,20170418
8968,4155,25,20190126
8969,4155,48,20190126
8970,4156,64,20171110
8971,4157,36,20190201
8972,4157,37,20190201
8973,4157,26,20190201
8974,4158,25,20190228
8975,4158,28,20190228
8976,4159,37,20180315
8977,4159,26,20180315
8978,4160,26,20180815
8979,4160,40,20180815
8980,4160,37,20180815
8981,4161,37,20180628
8982,4161,36,20180628
8983,4161,17,20180628
8984,4162,17,20180311
8985,4162,26,20180311
8986,4162,36,20180311
8987,4163,17,20170902
8988,4163,3,20170902
8989,4163,37,20170902
8990,4164,26,20200705
8991,4164,17,20200705
8992,4164,37,20200705
8993,4165,26,20190712
8994,4166,26,20190101
8995,4166,3,20190101
8996,4167,25,20160601
8997,4167,37,20160601
8998,4168,3,20180904
8999,4168,57,20180904
9000,4169,3,20170809
9001,4170,26,20191120
9002,4170,36,20191120
