,movie_id,actor_id,last_update
5172,609,7006,20210501
5173,609,42914,20210501
5174,609,40644,20210501
5175,609,26598,20210501
5176,609,47660,20210501
5177,609,2136,20210501
5178,609,11989,20210501
5179,609,14149,20210501
5180,610,16942,20210501
5181,610,34184,20210501
5182,610,41913,20210501
5183,610,26488,20210501
5184,611,34773,20210501
5185,611,32352,20210501
5186,611,8966,20210501
5187,611,35792,20210501
5188,612,1599,20210501
5189,612,31486,20210501
5190,612,7250,20210501
5191,612,21696,20210501
5192,612,25572,20210501
5193,612,11989,20210501
5194,612,46888,20210501
5195,612,20055,20210501
5196,612,26505,20210501
5197,612,19432,20210501
5198,613,5042,20210501
5199,613,38455,20210501
5200,613,39109,20210501
5201,613,17141,20210501
5202,613,17411,20210501
5203,613,36372,20210501
5204,613,19792,20210501
5205,613,30702,20210501
5206,613,20231,20210501
5207,614,25380,20210501
5208,614,8600,20210501
5209,614,33640,20210501
5210,614,41375,20210501
5211,614,26386,20210501
5212,614,15676,20210501
5213,614,24499,20210501
5214,614,27961,20210501
5215,614,23471,20210501
5216,614,42815,20210501
5217,614,32750,20210501
5218,615,21475,20210501
5219,615,34042,20210501
5220,615,10531,20210501
5221,615,13403,20210501
5222,615,46350,20210501
5223,615,36331,20210501
5224,615,30114,20210501
5225,615,48085,20210501
5226,616,36396,20210501
5227,616,38860,20210501
5228,616,42562,20210501
5229,616,7407,20210501
5230,616,30839,20210501
5231,616,29265,20210501
5232,616,37271,20210501
5233,616,40121,20210501
5234,616,8634,20210501
5235,616,43419,20210501
5236,617,8653,20210501
5237,617,7015,20210501
5238,617,12747,20210501
5239,617,40786,20210501
5240,617,14887,20210501
5241,617,22058,20210501
5242,617,26799,20210501
5243,617,34524,20210501
5244,617,19792,20210501
5245,617,44565,20210501
5246,618,29954,20210501
5247,618,32686,20210501
5248,618,38840,20210501
5249,618,24790,20210501
5250,618,40832,20210501
5251,618,2088,20210501
5252,618,7299,20210501
5253,618,6677,20210501
5254,618,17047,20210501
5255,618,30746,20210501
5256,619,38010,20210501
5257,619,24223,20210501
5258,619,21014,20210501
5259,619,16549,20210501
5260,619,8741,20210501
5261,619,37453,20210501
5262,619,15185,20210501
5263,619,20974,20210501
5264,620,20723,20210501
5265,620,9330,20210501
5266,620,33682,20210501
5267,620,23012,20210501
5268,620,6589,20210501
5269,620,4017,20210501
5270,620,36406,20210501
5271,621,42947,20210501
5272,621,2861,20210501
5273,621,9898,20210501
5274,621,45233,20210501
5275,621,34764,20210501
5276,621,33191,20210501
5277,621,45684,20210501
5278,621,9332,20210501
5279,621,15380,20210501
5280,621,13860,20210501
5281,622,45828,20210501
5282,622,6173,20210501
5283,622,9608,20210501
5284,622,40899,20210501
5285,622,19859,20210501
5286,622,13148,20210501
5287,622,24079,20210501
5288,622,44905,20210501
5289,622,23256,20210501
5290,622,20216,20210501
5291,622,15855,20210501
5292,622,45494,20210501
5293,622,20477,20210501
5294,622,37875,20210501
5295,622,45141,20210501
5296,623,45885,20210430
5297,623,12922,20210430
5298,623,34712,20210430
5299,623,13691,20210430
5300,623,9808,20210430
5301,623,45199,20210430
5302,623,5698,20210430
5303,623,34167,20210430
5304,623,46019,20210430
5305,623,37749,20210430
5306,623,39436,20210430
5307,623,25234,20210430
5308,623,14120,20210430
5309,624,25127,20210430
5310,624,25453,20210430
5311,624,43221,20210430
5312,624,28264,20210430
5313,624,32900,20210430
5314,624,11228,20210430
5315,624,565,20210430
5316,624,263,20210430
5317,624,4073,20210430
5318,624,35984,20210430
5319,625,30180,20210430
5320,625,8041,20210430
5321,625,9349,20210430
5322,625,31406,20210430
5323,625,8566,20210430
5324,625,21822,20210430
5325,625,34007,20210430
5326,625,5781,20210430
5327,625,164,20210430
5328,625,10358,20210430
5329,625,15000,20210430
5330,625,4980,20210430
5331,625,13695,20210430
5332,626,9904,20210430
5333,626,4719,20210430
5334,626,26248,20210430
5335,626,13528,20210430
5336,626,8664,20210430
5337,626,26664,20210430
5338,626,29408,20210430
5339,627,18780,20210429
5340,627,2098,20210429
5341,627,19441,20210429
5342,627,2409,20210429
5343,627,30946,20210429
5344,627,14258,20210429
5345,627,19390,20210429
5346,627,1439,20210429
5347,627,23653,20210429
5348,627,37499,20210429
5349,627,32609,20210429
5350,628,27447,20210428
5351,628,35221,20210428
5352,628,44457,20210428
5353,628,39783,20210428
5354,628,6942,20210428
5355,628,28751,20210428
5356,628,34326,20210428
5357,628,48271,20210428
5358,629,23027,20210427
5359,629,23110,20210427
5360,629,31659,20210427
5361,629,5154,20210427
5362,629,22962,20210427
5363,629,28806,20210427
5364,629,39725,20210427
5365,629,30606,20210427
5366,629,11489,20210427
5367,629,8417,20210427
5368,629,276,20210427
5369,629,14232,20210427
5370,630,36816,20210427
5371,630,31229,20210427
5372,630,6502,20210427
5373,630,525,20210427
5374,630,32871,20210427
5375,630,76,20210427
5376,630,27492,20210427
5377,630,30971,20210427
5378,630,9516,20210427
5379,630,21032,20210427
5380,631,15350,20210427
5381,631,17756,20210427
5382,631,27780,20210427
5383,631,14953,20210427
5384,631,33279,20210427
5385,631,35247,20210427
5386,632,32163,20210427
5387,632,22093,20210427
5388,632,33509,20210427
5389,632,29752,20210427
5390,632,39581,20210427
5391,632,28378,20210427
5392,632,15505,20210427
5393,632,18516,20210427
5394,633,32571,20210424
5395,633,46616,20210424
5396,633,28502,20210424
5397,633,25266,20210424
5398,633,33538,20210424
5399,633,34480,20210424
5400,633,46644,20210424
5401,633,43320,20210424
5402,634,2228,20210424
5403,634,5047,20210424
5404,634,3775,20210424
5405,634,10922,20210424
5406,634,15065,20210424
5407,634,27225,20210424
5408,634,20852,20210424
5409,634,25196,20210424
5410,634,14731,20210424
5411,635,11506,20210423
5412,635,11296,20210423
5413,635,11584,20210423
5414,635,13625,20210423
5415,635,13681,20210423
5416,635,43030,20210423
5417,635,11603,20210423
5418,635,14406,20210423
5419,635,48513,20210423
5420,635,16717,20210423
5421,636,1958,20210423
5422,636,12355,20210423
5423,636,30505,20210423
5424,636,18651,20210423
5425,636,34149,20210423
5426,636,34151,20210423
5427,636,13682,20210423
5428,636,48486,20210423
5429,637,8935,20210423
5430,637,16606,20210423
5431,637,4889,20210423
5432,638,11603,20210423
5433,638,48296,20210423
5434,638,48514,20210423
5435,638,4890,20210423
5436,638,810,20210423
5437,638,36981,20210423
5438,638,18649,20210423
5439,638,32172,20210423
5440,639,810,20210423
5441,639,11603,20210423
5442,639,4890,20210423
5443,639,18649,20210423
5444,639,48514,20210423
5445,639,13680,20210423
5446,639,32172,20210423
5447,639,36981,20210423
5448,640,13625,20210423
5449,640,48506,20210423
5450,640,48487,20210423
5451,640,36981,20210423
5452,640,7684,20210423
5453,640,34284,20210423
5454,640,48491,20210423
5455,640,18643,20210423
5456,640,7662,20210423
5457,640,13680,20210423
5458,641,1710,20210423
5459,641,48296,20210423
5460,641,4560,20210423
5461,641,42177,20210423
5462,641,19691,20210423
5463,641,17233,20210423
5464,641,1716,20210423
5465,641,813,20210423
5466,642,13646,20210423
5467,642,21278,20210423
5468,642,35200,20210423
5469,642,22838,20210423
5470,643,8935,20210423
5471,643,13911,20210423
5472,643,40736,20210423
5473,643,13680,20210423
5474,643,44011,20210423
5475,643,5241,20210423
5476,643,7667,20210423
5477,643,18652,20210423
5478,644,4997,20210423
5479,644,16714,20210423
5480,644,12707,20210423
5481,644,16715,20210423
5482,644,14246,20210423
5483,644,12657,20210423
5484,644,32174,20210423
5485,644,32116,20210423
5486,645,12707,20210423
5487,645,32174,20210423
5488,645,16715,20210423
5489,645,33046,20210423
5490,645,14246,20210423
5491,646,27909,20210423
5492,646,42659,20210423
5493,646,45353,20210423
5494,646,16764,20210423
5495,646,21496,20210423
5496,646,37993,20210423
5497,646,584,20210423
5498,646,14305,20210423
5499,646,22474,20210423
5500,646,24889,20210423
5501,646,28253,20210423
5502,647,4706,20210423
5503,647,13609,20210423
5504,647,12707,20210423
5505,647,34288,20210423
5506,647,45474,20210423
5507,647,18639,20210423
5508,647,32118,20210423
5509,647,4308,20210423
5510,648,48508,20210423
5511,648,11295,20210423
5512,648,4337,20210423
5513,648,26641,20210423
5514,649,37917,20210423
5515,649,28198,20210423
5516,649,17289,20210423
5517,649,31786,20210423
5518,649,39638,20210423
5519,650,35293,20210423
5520,651,44867,20210423
5521,651,45883,20210423
5522,651,20349,20210423
5523,651,30787,20210423
5524,651,12922,20210423
5525,651,47025,20210423
5526,651,31839,20210423
5527,651,39876,20210423
5528,651,27319,20210423
5529,651,5730,20210423
5530,652,1966,20210423
5531,652,11295,20210423
5532,652,48137,20210423
5533,652,5476,20210423
5534,652,40733,20210423
5535,652,48302,20210423
5536,652,18641,20210423
5537,652,7662,20210423
5538,652,7684,20210423
5539,652,30612,20210423
5540,653,16182,20210422
5541,653,48056,20210422
5542,653,3215,20210422
5543,653,39295,20210422
5544,653,40768,20210422
5545,654,27895,20210422
5546,655,41039,20210422
5547,655,45282,20210422
5548,655,10106,20210422
5549,655,3222,20210422
5550,656,32374,20210422
5551,656,39524,20210422
5552,656,4373,20210422
5553,656,11667,20210422
5554,656,30192,20210422
5555,656,5508,20210422
5556,656,1704,20210422
5557,657,37749,20210421
5558,657,6095,20210421
5559,657,18602,20210421
5560,657,18105,20210421
5561,657,43731,20210421
5562,657,34065,20210421
5563,657,47498,20210421
5564,657,11040,20210421
5565,658,38823,20210421
5566,658,46359,20210421
5567,658,47701,20210421
5568,658,2804,20210421
5569,658,20872,20210421
5570,658,17948,20210421
5571,658,22694,20210421
5572,658,15206,20210421
5573,659,33632,20210420
5574,660,30218,20210420
5575,660,42376,20210420
5576,660,3018,20210420
5577,661,32504,20210420
5578,661,30218,20210420
5579,661,46521,20210420
5580,661,11945,20210420
5581,661,28146,20210420
5582,661,42376,20210420
5583,662,3020,20210420
5584,662,42376,20210420
5585,663,40994,20210420
5586,663,38593,20210420
5587,663,46754,20210420
5588,663,23558,20210420
5589,663,32124,20210420
5590,663,34451,20210420
5591,663,936,20210420
5592,663,15882,20210420
5593,663,39943,20210420
5594,663,5386,20210420
5595,664,40994,20210420
5596,664,5385,20210420
5597,664,32124,20210420
5598,664,38593,20210420
5599,664,39360,20210420
5600,664,15882,20210420
5601,664,41020,20210420
5602,665,33632,20210419
5603,666,21829,20210419
5604,666,20774,20210419
5605,666,29257,20210419
5606,666,8883,20210419
5607,666,36932,20210419
5608,666,16549,20210419
5609,666,39739,20210419
5610,666,31036,20210419
5611,666,19135,20210419
5612,666,10973,20210419
5613,666,1808,20210419
5614,667,35274,20210417
5615,667,39553,20210417
5616,667,47438,20210417
5617,667,10223,20210417
5618,667,7449,20210417
5619,667,10143,20210417
5620,667,10329,20210417
5621,667,12885,20210417
5622,667,12036,20210417
5623,667,14195,20210417
5624,668,46783,20210417
5625,668,46562,20210417
5626,668,34490,20210417
5627,668,25531,20210417
5628,668,35878,20210417
5629,668,18217,20210417
5630,668,36551,20210417
5631,668,41409,20210417
5632,669,33778,20210417
5633,669,143,20210417
5634,669,36008,20210417
5635,669,23309,20210417
5636,669,20338,20210417
5637,669,31913,20210417
5638,669,25202,20210417
5639,669,10299,20210417
5640,669,25464,20210417
5641,669,54,20210417
5642,670,36008,20210417
5643,670,36998,20210417
5644,670,15581,20210417
5645,670,4554,20210417
5646,670,28466,20210417
5647,670,42136,20210417
5648,670,3762,20210417
5649,670,18217,20210417
5650,671,36386,20210417
5651,671,36505,20210417
5652,671,36659,20210417
5653,671,47803,20210417
5654,671,54,20210417
5655,671,25510,20210417
5656,671,564,20210417
5657,671,34852,20210417
5658,671,36641,20210417
5659,671,16338,20210417
5660,672,4267,20210417
5661,672,54,20210417
5662,673,36505,20210417
5663,673,28298,20210417
5664,673,41025,20210417
5665,673,34128,20210417
5666,673,32843,20210417
5667,673,32571,20210417
5668,673,41999,20210417
5669,673,14393,20210417
5670,673,46830,20210417
5671,673,53,20210417
5672,674,10504,20210417
5673,674,16062,20210417
5674,674,54,20210417
5675,674,44903,20210417
5676,674,27891,20210417
5677,674,43863,20210417
5678,674,46781,20210417
5679,675,257,20210416
5680,675,33829,20210416
5681,675,19082,20210416
5682,675,25266,20210416
5683,675,18237,20210416
5684,675,28403,20210416
5685,675,14412,20210416
5686,675,3910,20210416
5687,675,45467,20210416
5688,675,554,20210416
5689,675,41341,20210416
5690,676,46708,20210416
5691,676,6311,20210416
5692,676,20421,20210416
5693,676,22277,20210416
5694,676,14662,20210416
5695,676,45348,20210416
5696,676,29561,20210416
5697,676,16828,20210416
5698,676,30848,20210416
5699,676,3384,20210416
5700,677,32412,20210416
5701,677,18934,20210416
5702,677,25730,20210416
5703,677,7499,20210416
5704,677,16419,20210416
5705,677,2177,20210416
5706,677,25158,20210416
5707,677,27001,20210416
5708,677,5196,20210416
5709,677,7488,20210416
5710,678,45075,20210416
5711,678,7971,20210416
5712,678,12307,20210416
5713,678,6836,20210416
5714,678,20973,20210416
5715,678,22223,20210416
5716,678,6646,20210416
5717,678,26598,20210416
5718,678,30649,20210416
5719,678,20774,20210416
5720,679,35897,20210416
5721,679,10608,20210416
5722,679,27225,20210416
5723,679,19493,20210416
5724,679,14731,20210416
5725,679,10922,20210416
5726,679,25615,20210416
5727,679,9491,20210416
5728,679,22229,20210416
5729,680,22119,20210416
5730,680,14126,20210416
5731,680,18503,20210416
5732,680,21090,20210416
5733,680,23298,20210416
5734,680,12648,20210416
5735,680,46921,20210416
5736,680,42653,20210416
5737,680,15593,20210416
5738,681,2894,20210416
5739,681,12059,20210416
5740,681,31567,20210416
5741,681,6910,20210416
5742,681,23459,20210416
5743,681,4935,20210416
5744,681,15972,20210416
5745,681,19463,20210416
5746,681,7312,20210416
5747,681,1480,20210416
5748,681,35768,20210416
5749,681,15928,20210416
5750,681,7959,20210416
5751,681,45285,20210416
5752,681,21266,20210416
5753,681,5029,20210416
5754,681,20545,20210416
5755,681,18389,20210416
5756,681,41001,20210416
5757,681,9036,20210416
5758,681,13619,20210416
5759,682,22967,20210416
5760,682,45707,20210416
5761,682,3546,20210416
5762,682,17416,20210416
5763,682,24102,20210416
5764,682,23132,20210416
5765,682,1558,20210416
5766,682,11395,20210416
5767,682,47735,20210416
5768,682,18227,20210416
5769,683,34044,20210416
5770,683,42731,20210416
5771,683,8613,20210416
5772,683,8456,20210416
5773,683,10098,20210416
5774,683,1826,20210416
5775,683,32632,20210416
5776,683,35711,20210416
5777,683,10651,20210416
5778,683,1553,20210416
5779,684,36809,20210416
5780,684,19488,20210416
5781,684,1920,20210416
5782,684,24054,20210416
5783,684,5588,20210416
5784,684,3483,20210416
5785,685,16236,20210416
5786,685,46069,20210416
5787,685,44841,20210416
5788,685,41526,20210416
5789,685,21551,20210416
5790,685,30912,20210416
5791,685,10098,20210416
5792,685,20774,20210416
5793,685,12927,20210416
5794,685,18089,20210416
5795,686,6483,20210416
5796,686,16228,20210416
5797,686,16968,20210416
5798,686,8533,20210416
5799,686,37345,20210416
5800,686,34014,20210416
5801,686,30136,20210416
5802,686,37577,20210416
5803,686,2763,20210416
5804,686,7497,20210416
5805,687,23541,20210416
5806,687,32846,20210416
5807,687,12980,20210416
5808,687,33434,20210416
5809,687,3134,20210416
5810,687,37282,20210416
5811,687,20887,20210416
5812,687,48369,20210416
5813,688,45726,20210415
5814,688,31289,20210415
5815,688,45716,20210415
5816,688,45950,20210415
5817,689,24523,20210415
5818,689,9829,20210415
5819,689,29669,20210415
5820,689,24503,20210415
5821,689,48048,20210415
5822,689,40122,20210415
5823,689,37169,20210415
5824,689,41694,20210415
5825,689,44337,20210415
5826,689,29657,20210415
5827,689,45257,20210415
5828,689,17665,20210415
5829,689,37170,20210415
5830,689,32289,20210415
5831,690,32466,20210415
5832,690,13269,20210415
5833,690,47068,20210415
5834,690,22299,20210415
5835,690,6319,20210415
5836,690,9078,20210415
5837,690,8397,20210415
5838,690,4198,20210415
5839,690,2140,20210415
5840,690,27275,20210415
5841,691,40905,20210415
5842,691,3337,20210415
5843,691,44360,20210415
5844,691,24964,20210415
5845,691,40158,20210415
5846,691,41522,20210415
5847,691,41706,20210415
5848,691,17724,20210415
5849,691,47923,20210415
5850,691,48038,20210415
5851,692,2158,20210415
5852,692,35631,20210415
5853,692,21277,20210415
5854,692,2289,20210415
5855,692,36080,20210415
5856,692,36803,20210415
5857,692,26021,20210415
5858,692,28031,20210415
5859,692,8767,20210415
5860,692,20746,20210415
5861,692,24745,20210415
5862,693,35330,20210415
5863,693,43573,20210415
5864,693,6845,20210415
5865,693,11979,20210415
5866,693,36223,20210415
5867,693,1768,20210415
5868,693,32582,20210415
5869,693,35558,20210415
5870,694,36337,20210415
5871,694,17643,20210415
5872,694,3786,20210415
5873,694,3737,20210415
5874,694,8255,20210415
5875,694,25553,20210415
5876,694,37969,20210415
5877,694,18559,20210415
5878,694,2977,20210415
5879,694,41989,20210415
5880,695,10220,20210415
5881,695,14830,20210415
5882,695,27753,20210415
5883,695,7827,20210415
5884,695,45853,20210415
5885,695,12885,20210415
5886,695,231,20210415
5887,695,21590,20210415
5888,695,45389,20210415
5889,695,31366,20210415
5890,695,1932,20210415
5891,696,8799,20210414
5892,696,19675,20210414
5893,696,39890,20210414
5894,696,26848,20210414
5895,696,27445,20210414
5896,696,48309,20210414
5897,696,3114,20210414
5898,696,7781,20210414
5899,697,34447,20210414
5900,697,46566,20210414
5901,697,25461,20210414
5902,698,33632,20210414
5903,699,28503,20210413
5904,699,2433,20210413
5905,699,40451,20210413
5906,699,568,20210413
5907,699,40086,20210413
5908,700,3963,20210413
5909,700,30218,20210413
5910,700,15304,20210413
5911,700,32504,20210413
5912,700,40451,20210413
5913,700,40075,20210413
5914,700,568,20210413
5915,700,28503,20210413
5916,701,40451,20210413
5917,701,23514,20210413
5918,701,45633,20210413
5919,701,47155,20210413
5920,701,28451,20210413
5921,701,40087,20210413
5922,702,40451,20210413
5923,703,33632,20210413
5924,704,33632,20210413
5925,705,33632,20210413
5926,706,47713,20210412
5927,706,47765,20210412
5928,706,48311,20210412
5929,706,26700,20210412
5930,707,31174,20210410
5931,707,31092,20210410
5932,707,43673,20210410
5933,707,12446,20210410
5934,707,17694,20210410
5935,707,2736,20210410
5936,707,13279,20210410
5937,708,34512,20210409
5938,708,26318,20210409
5939,708,7687,20210409
5940,708,20528,20210409
5941,708,45930,20210409
5942,709,41285,20210409
5943,709,48214,20210409
5944,709,47025,20210409
5945,709,42179,20210409
5946,709,40909,20210409
5947,709,27246,20210409
5948,709,18148,20210409
5949,709,7859,20210409
5950,709,39844,20210409
5951,709,1700,20210409
5952,709,26880,20210409
5953,710,46220,20210409
5954,710,3644,20210409
5955,710,36680,20210409
5956,710,28405,20210409
5957,710,36645,20210409
5958,710,19659,20210409
5959,710,1624,20210409
5960,710,40339,20210409
5961,711,35834,20210409
5962,711,30466,20210409
5963,711,44095,20210409
5964,711,33873,20210409
5965,711,30471,20210409
5966,711,5913,20210409
5967,711,19792,20210409
5968,711,28649,20210409
5969,711,30478,20210409
5970,712,48245,20210409
5971,712,2698,20210409
5972,712,21503,20210409
5973,713,38974,20210408
5974,713,4105,20210408
5975,713,4621,20210408
5976,713,4440,20210408
5977,713,3786,20210408
5978,713,15952,20210408
5979,713,43895,20210408
5980,714,12016,20210407
5981,715,7556,20210406
5982,715,33233,20210406
5983,715,15345,20210406
5984,715,15959,20210406
5985,715,6635,20210406
5986,715,6367,20210406
5987,715,7856,20210406
5988,715,31958,20210406
5989,716,33632,20210405
5990,717,15155,20210405
5991,717,47908,20210405
5992,717,41332,20210405
5993,717,40037,20210405
5994,718,14325,20210404
5995,718,36094,20210404
5996,718,32879,20210404
5997,718,7509,20210404
5998,718,36824,20210404
5999,718,23580,20210404
6000,718,32869,20210404
6001,718,10394,20210404
6002,718,48374,20210404
6003,718,34152,20210404
6004,719,30522,20210404
6005,719,45617,20210404
6006,719,10327,20210404
6007,719,17212,20210404
6008,719,13374,20210404
6009,719,45690,20210404
6010,719,33929,20210404
6011,720,40232,20210403
6012,720,20759,20210403
6013,720,47509,20210403
6014,720,6243,20210403
6015,720,8507,20210403
6016,720,9608,20210403
6017,720,19598,20210403
6018,720,42132,20210403
6019,720,38060,20210403
6020,720,15692,20210403
6021,720,42896,20210403
6022,720,37868,20210403
6023,721,26656,20210402
6024,721,22171,20210402
6025,721,409,20210402
6026,721,23256,20210402
6027,721,38442,20210402
6028,721,16939,20210402
6029,721,5785,20210402
6030,721,29158,20210402
6031,721,3139,20210402
6032,721,28891,20210402
6033,721,9343,20210402
6034,721,3461,20210402
6035,722,47416,20210402
6036,722,27900,20210402
6037,722,19675,20210402
6038,722,8081,20210402
6039,722,15598,20210402
6040,722,42216,20210402
6041,722,14349,20210402
6042,722,47646,20210402
6043,722,27080,20210402
6044,722,6677,20210402
6045,722,14516,20210402
6046,723,19027,20210402
6047,723,23494,20210402
6048,723,24637,20210402
6049,723,48003,20210402
6050,723,43783,20210402
6051,723,18057,20210402
6052,723,7586,20210402
6053,723,35094,20210402
6054,723,15650,20210402
6055,723,33073,20210402
6056,724,27103,20210402
6057,724,18600,20210402
6058,724,19524,20210402
6059,724,20886,20210402
6060,724,6965,20210402
6061,724,30614,20210402
6062,724,27312,20210402
6063,724,6861,20210402
6064,724,18096,20210402
6065,725,37679,20210402
6066,725,34717,20210402
6067,725,10369,20210402
6068,725,28531,20210402
6069,725,27290,20210402
6070,725,44709,20210402
6071,725,7435,20210402
6072,725,46745,20210402
6073,725,6330,20210402
6074,726,23691,20210402
6075,726,5500,20210402
6076,726,34153,20210402
6077,726,33628,20210402
6078,726,34712,20210402
6079,726,44867,20210402
6080,726,37749,20210402
6081,726,518,20210402
6082,726,48214,20210402
6083,726,11689,20210402
6084,727,10503,20210402
6085,727,42364,20210402
6086,727,14313,20210402
6087,728,33739,20210402
6088,728,17931,20210402
6089,728,20970,20210402
6090,728,47931,20210402
6091,728,25044,20210402
6092,728,35785,20210402
6093,728,33377,20210402
6094,728,12911,20210402
6095,729,23762,20210402
6096,729,32234,20210402
6097,729,38852,20210402
6098,729,26710,20210402
6099,729,15323,20210402
6100,729,35719,20210402
6101,729,16762,20210402
6102,729,22732,20210402
6103,729,37307,20210402
6104,729,3279,20210402
6105,729,34920,20210402
6106,730,15767,20210402
6107,730,23207,20210402
6108,730,32699,20210402
6109,730,851,20210402
6110,730,26956,20210402
6111,730,1450,20210402
6112,730,26672,20210402
6113,730,13560,20210402
6114,730,42342,20210402
6115,730,25047,20210402
6116,731,8103,20210402
6117,731,44839,20210402
6118,731,40700,20210402
6119,731,13701,20210402
6120,731,40579,20210402
6121,731,22381,20210402
6122,731,16362,20210402
6123,731,606,20210402
6124,731,44389,20210402
6125,732,26720,20210401
6126,732,33990,20210401
6127,732,21676,20210401
6128,732,47631,20210401
6129,732,31994,20210401
6130,732,2088,20210401
6131,732,10338,20210401
6132,732,8331,20210401
6133,732,45106,20210401
6134,732,44404,20210401
6135,733,19936,20210401
6136,733,31888,20210401
6137,733,27998,20210401
6138,733,41183,20210401
6139,733,34121,20210401
6140,733,23649,20210401
6141,733,54,20210401
6142,733,5980,20210401
6143,734,41183,20210401
6144,734,33496,20210401
6145,734,5980,20210401
6146,734,34491,20210401
6147,734,44,20210401
6148,734,46525,20210401
6149,734,11218,20210401
6150,734,38023,20210401
6151,734,40422,20210401
6152,735,33632,20210401
6153,736,38856,20210401
6154,736,4784,20210401
6155,736,26385,20210401
6156,736,45798,20210401
6157,736,34795,20210401
6158,736,26854,20210401
6159,736,2997,20210401
6160,736,2641,20210401
6161,736,22479,20210401
6162,737,5638,20210401
6163,737,24348,20210401
6164,737,349,20210401
6165,737,44565,20210401
6166,737,19368,20210401
6167,737,31099,20210401
6168,737,40557,20210401
6169,737,35791,20210401
6170,738,21689,20210401
6171,738,600,20210401
6172,738,44982,20210401
6173,738,26724,20210401
6174,738,10425,20210401
6175,738,113,20210401
6176,738,26425,20210401
6177,738,10720,20210401
6178,738,1481,20210401
6179,738,40628,20210401
6180,739,37291,20210401
6181,739,46432,20210401
6182,739,40786,20210401
6183,739,20421,20210401
6184,739,27727,20210401
6185,739,29907,20210401
6186,740,41692,20210401
6187,740,1026,20210401
6188,740,40448,20210401
6189,740,33426,20210401
6190,740,37580,20210401
6191,740,28403,20210401
6192,740,5978,20210401
6193,740,37067,20210401
6194,741,20152,20210401
6195,741,43021,20210401
6196,741,48160,20210401
6197,741,32686,20210401
6198,741,14935,20210401
6199,741,34845,20210401
6200,741,20150,20210401
6201,742,42556,20210401
6202,742,47321,20210401
6203,742,21775,20210401
6204,742,20559,20210401
6205,742,37474,20210401
6206,742,16111,20210401
6207,742,29313,20210401
6208,742,4394,20210401
6209,742,1124,20210401
6210,742,18545,20210401
6211,742,31891,20210401
6212,742,44475,20210401
6213,743,31940,20210401
6214,743,26989,20210401
6215,743,45793,20210401
6216,743,648,20210401
6217,743,30851,20210401
6218,743,34006,20210401
6219,743,8444,20210401
6220,743,29941,20210401
6221,743,39681,20210401
6222,743,25672,20210401
6223,744,39413,20210401
6224,744,17291,20210401
6225,744,48095,20210401
6226,744,48284,20210401
6227,744,44216,20210401
6228,744,32568,20210401
6229,744,31586,20210401
6230,744,43718,20210401
6231,744,47827,20210401
6232,744,28285,20210401
6233,745,32445,20210401
6234,745,32144,20210401
6235,745,25251,20210401
6236,745,47961,20210401
6237,745,42218,20210401
6238,745,41697,20210401
6239,745,3750,20210401
6240,745,39289,20210401
6241,746,24113,20210401
6242,746,37380,20210401
6243,746,23148,20210401
6244,746,34206,20210401
6245,746,43753,20210401
6246,746,24515,20210401
6247,746,48056,20210401
6248,747,33178,20210401
6249,747,7709,20210401
6250,747,42669,20210401
6251,747,11389,20210401
6252,747,37059,20210401
6253,747,32830,20210401
6254,747,36071,20210401
6255,747,13639,20210401
6256,747,5694,20210401
6257,748,23096,20210401
6258,748,11879,20210401
6259,748,40556,20210401
6260,748,16413,20210401
6261,748,23236,20210401
6262,748,11446,20210401
6263,748,8448,20210401
6264,748,27500,20210401
6265,748,7482,20210401
6266,748,13483,20210401
6267,749,22023,20210401
6268,749,35058,20210401
6269,749,19985,20210401
6270,749,48385,20210401
6271,749,30785,20210401
6272,749,8396,20210401
6273,749,42828,20210401
6274,749,43670,20210401
6275,749,18096,20210401
6276,749,17253,20210401
6277,749,28925,20210401
6278,749,29806,20210401
6279,750,39399,20210401
6280,750,13918,20210401
6281,750,33816,20210401
6282,750,29385,20210401
6283,750,16040,20210401
6284,750,25090,20210401
6285,750,9006,20210401
6286,750,11986,20210401
6287,750,24684,20210401
6288,751,865,20210401
6289,751,16895,20210401
6290,751,39512,20210401
6291,751,40741,20210401
6292,751,17209,20210401
6293,751,40988,20210401
6294,752,22959,20210401
6295,752,14881,20210401
6296,752,38756,20210401
6297,752,12702,20210401
6298,752,44568,20210401
6299,752,39158,20210401
6300,752,13410,20210401
6301,752,30017,20210401
6302,752,20793,20210401
6303,752,653,20210401
6304,753,35252,20210401
6305,753,28728,20210401
6306,753,12605,20210401
6307,753,40772,20210401
6308,753,11247,20210401
6309,753,6119,20210401
6310,753,34368,20210401
6311,753,22160,20210401
6312,753,32466,20210401
6313,753,2136,20210401
6314,753,41464,20210401
6315,754,19220,20210401
6316,754,47670,20210401
6317,754,17381,20210401
6318,754,5549,20210401
6319,754,30851,20210401
6320,754,23254,20210401
6321,754,23723,20210401
6322,754,20150,20210401
6323,754,24916,20210401
6324,754,10224,20210401
6325,755,2229,20210401
6326,755,554,20210401
6327,755,32980,20210401
6328,755,21577,20210401
6329,755,28403,20210401
6330,755,14372,20210401
6331,756,37801,20210401
6332,757,37515,20210401
6333,757,40354,20210401
6334,757,20983,20210401
6335,757,10356,20210401
6336,757,44246,20210401
6337,757,6093,20210401
6338,757,14637,20210401
6339,757,48405,20210401
